age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,cheat_score
63,Self-emp-not-inc,231105,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,1,1.0343433480667428
44,Private,171424,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1.0303115102942173
19,Self-emp-not-inc,67929,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,0,-0.06901213216555817
44,Private,257758,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0.9561940584150431
48,Private,98524,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,-0.010249369679956315
23,Private,118693,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0,-0.03629320212466128
48,Self-emp-not-inc,373606,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,65,United-States,1,0.9467731487622001
32,Private,176253,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,0,-0.09360878704352871
23,Private,95989,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0,-0.06732646065670705
18,Private,232082,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0,-0.012826277867130018
45,Private,104521,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,-0.003471318340944225
56,Private,70720,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0.9603473111934713
49,Self-emp-inc,201080,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,0,0.003946260634161299
54,Private,263925,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,-0.021691682045418815
70,?,230816,Assoc-voc,11,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,0,0.05452867936869241
51,Self-emp-not-inc,246820,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,48,United-States,1,0.9919187117987581
28,Private,184831,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.03481654407008577
35,Private,261012,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,0.010160688114734627
40,Private,26892,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0.9298964480377973
50,Self-emp-inc,287598,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,0,-0.004532908786858772
18,Private,167979,11th,7,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,0,-0.06178120496643418
35,Private,317153,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0,-0.005406041910846062
45,Private,166929,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,-0.03725654086153446
40,Self-emp-inc,191429,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1,1.0190981516742403
43,Self-emp-not-inc,35034,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,21,United-States,0,-0.06711771687331007
32,Federal-gov,454508,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0007350912639718602
51,Private,159755,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,0,0.028620779128159697
36,Private,250791,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,0,0.04537977846544977
22,Private,183970,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0,-0.038208387894211146
33,Private,121195,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Other,Male,0,0,50,United-States,0,0.0008875486103587558
54,Local-gov,172991,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.009207348645578676
32,Private,36302,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0,0.07735631397713841
28,Private,85812,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,0,-0.07406650303750685
34,Private,188096,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,0,-0.04555512725355245
52,Self-emp-not-inc,77336,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.140223124636804
31,Private,113838,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0,-0.013654864197798738
51,Private,178241,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,1,0.9054503095048363
44,Private,121012,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,-0.029127507167408303
46,Private,138999,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,-0.13844366107321812
56,Private,110003,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1.0120460356228076
35,Private,41777,12th,8,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,0,0.04048923801391094
21,Private,145964,12th,8,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0,-0.04558311880843766
47,Private,251508,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States,0,-0.023536196112575344
47,Local-gov,200808,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,Puerto-Rico,0,0.04618270776844563
29,Private,84560,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,-0.08751077324230352
28,Self-emp-not-inc,398918,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1,0.9339214393900227
66,Private,167711,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,1,0.988594240914218
36,Private,305352,10th,6,Divorced,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,0,-0.03761674187334092
46,Private,154405,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,45,United-States,0,-0.01469334487367939
33,Private,69748,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0,-0.0631875159703261
52,?,89951,12th,8,Married-civ-spouse,?,Wife,Black,Female,0,0,40,United-States,1,1.0107156742960755
41,Local-gov,97064,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,44,United-States,0,-0.0074616542589994355
17,Private,238628,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,5,United-States,0,0.02745952471165164
46,Private,169180,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.010019975024014624
47,Private,166634,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Germany,0,0.010334503624801176
28,Private,108574,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,0,-0.0723153677265057
19,Private,101549,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,0,0.02462957758224361
20,?,137300,HS-grad,9,Never-married,?,Other-relative,White,Female,0,0,35,United-States,0,-0.016543320090222104
29,Private,54131,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0,-0.008329915382480891
44,Self-emp-not-inc,483201,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.05241321881954049
31,Private,173279,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1,0.9640282221741553
37,Private,161226,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,1,1.06755921642295
33,Private,142675,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,0,0.07222376496865467
44,Self-emp-not-inc,38876,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0,0.0376392218682186
23,Self-emp-not-inc,191283,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,-0.049031040538371096
30,Private,101266,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,-0.10931466228134659
19,?,71592,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,0,0.05394174571299705
47,Self-emp-inc,350759,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1.005569253066554
39,Private,243409,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,0.9627401264589269
46,Private,96080,9th,5,Separated,Craft-repair,Unmarried,White,Female,0,0,40,United-States,0,0.058678117187780134
43,Self-emp-not-inc,227298,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0,-0.043077944043890475
22,Private,223019,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,-0.021207762911547134
44,State-gov,141858,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,75,United-States,1,1.0262445182158497
17,Local-gov,308901,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,0,-0.05568014158074387
26,Private,130931,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0,-0.005474045480353369
44,State-gov,55076,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,0,0.054456859195668075
31,Private,157886,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0,0.0105555371810565
26,Federal-gov,211596,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0.062371316841184035
39,Private,286789,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1.0566801179002998
41,Private,210259,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,37,United-States,0,0.00038691672108096936
21,Private,32950,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,0,-0.11683706881786943
31,Local-gov,156464,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,?,0,-0.05528861476076533
41,Private,93793,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,1,1.0381667056192245
33,Private,275369,7th-8th,4,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,Haiti,0,-0.07751257101426436
64,Self-emp-not-inc,167149,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,0,-0.016334629429347502
46,Private,189680,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1.0169240306844516
34,Private,218164,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,44,United-States,0,0.07347853478807552
23,Private,343019,10th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,-0.028750984822720704
56,Private,232139,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0,-0.03217438545415647
50,Private,140592,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0,-0.002622288324775025
41,Private,131591,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States,0,0.01754564849050512
58,Private,186385,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,8,United-States,0,-0.007712341369804703
17,Private,148522,11th,7,Never-married,Other-service,Own-child,White,Male,0,1721,15,United-States,0,0.05246341744429053
34,Private,37380,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0,-0.0399571916514236
49,Self-emp-inc,119539,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,?,1,1.0060080466689523
17,Private,240143,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,0,0.022260635512350954
47,Federal-gov,191858,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0.9799883595047072
28,Private,163772,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,United-States,0,0.04198549682799834
58,State-gov,136982,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,40,Honduras,0,0.007447927062117477
17,Private,198124,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0,0.0394422856576137
31,Local-gov,80058,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,64,United-States,0,0.009705205402441599
53,Local-gov,608184,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,1,1.0188202285743615
59,Local-gov,53304,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,0.9683804121575322
18,?,139003,HS-grad,9,Never-married,?,Other-relative,Other,Female,0,0,12,United-States,0,-0.03153858525956117
47,Private,146497,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,16,Germany,0,0.06121982399643884
26,Self-emp-not-inc,37918,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,United-States,0,0.031775522226016616
18,Private,214617,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,16,United-States,0,-0.05114825831112009
59,Self-emp-not-inc,140957,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,1,1.0090431712327417
42,Private,250121,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0,-0.11868880267677129
25,Private,323545,HS-grad,9,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,0,-0.02869700818497083
54,Private,144586,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,1,1.0480513838309953
25,Local-gov,276249,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0,-0.006257279435557976
33,State-gov,243678,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0,0.005895633483301562
41,Self-emp-inc,32185,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,-0.15081906232601058
54,Private,103580,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,1,0.9803873190931924
26,Private,210714,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States,1,1.0169136111913606
55,Local-gov,165695,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,0,0.02326449376991699
32,Private,158438,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1.0481177855667183
37,Private,295127,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,47,United-States,0,-0.010512887588671412
29,Self-emp-not-inc,227890,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,0,-0.008282790631207458
27,Private,236246,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,-0.06660587147049311
52,Private,266529,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,0.98977392304134
32,Federal-gov,174215,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,0,-0.06307875311988993
28,Private,190350,9th,5,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,40,United-States,0,-0.09239350599027085
22,Private,253799,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,?,0,-0.054258968505528915
44,Private,171256,Assoc-acdm,12,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,45,United-States,0,0.07543424539019858
39,Private,108419,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,-0.013528060075663829
39,Private,115422,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,0,0.01099386815116829
22,Private,269474,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,0,-0.025674812559902806
35,Private,106967,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0,-0.08952755097259488
38,Private,233717,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Male,0,0,60,United-States,0,0.04680565624648537
26,Federal-gov,185885,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,0,-0.10860990699277945
43,Private,131899,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.9722603661604171
23,Private,126346,9th,5,Never-married,Other-service,Unmarried,Black,Female,0,0,30,United-States,0,-0.0027307440425030556
37,Private,82283,5th-6th,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,?,0,0.01152448217149276
56,Local-gov,381965,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1,0.9636765197735565
63,?,179981,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,4,United-States,0,-0.09189807415274873
54,Private,181132,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,England,1,0.9599453353832281
30,Private,231263,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,-0.037437899380983124
53,Local-gov,324021,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,-0.03865467475775402
51,Local-gov,110965,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0,0.048502929510380176
